"X_unit_id","X_worker_id","response"
1203055807,40240571,"yes"
1203055807,41842144,"yes"
1203055807,30286087,"no_property"
1203055807,37163580,"yes"
1203055807,42444728,"yes"
1203055808,40240571,"yes"
1203055808,42128132,"yes"
1203055808,42444728,"no"
1203055808,37163580,"no_property"
1203055808,40862285,"no_item"
1203055809,39557143,"yes"
1203055809,40192658,"yes"
1203055809,40416348,"yes"
1203055809,40862285,"yes"
1203055809,35371189,"yes"
1203055810,39869503,"no_item"
1203055810,35371189,"yes"
1203055810,32073845,"yes"
1203055810,25864227,"no_property"
1203055810,40192658,"yes"
1203055811,34630521,"yes"
1203055811,41260847,"yes"
1203055811,39751618,"yes"
1203055811,41249769,"yes"
1203055811,38713068,"yes"
1203055812,42009961,"yes"
1203055812,41875181,"yes"
1203055812,38012668,"yes"
1203055812,39881364,"yes"
1203055812,42443643,"yes"
1203055813,39560241,"yes"
1203055813,39301476,"yes"
1203055813,39538622,"yes"
1203055813,39312537,"yes"
1203055813,42444014,"yes"
1203055814,42444350,"yes"
1203055814,39696057,"yes"
1203055814,39873791,"yes"
1203055814,40194500,"yes"
1203055814,39313632,"yes"
1203055815,40005205,"yes"
1203055815,31683203,"yes"
1203055815,40260451,"yes"
1203055815,41949979,"yes"
1203055815,38012668,"yes"
1203055816,37725770,"yes"
1203055816,40416348,"yes"
1203055816,38864171,"yes"
1203055816,39714350,"yes"
1203055816,39696057,"yes"
1203055817,39557143,"yes"
1203055817,35154350,"yes"
1203055817,40192658,"yes"
1203055817,42444350,"no_item"
1203055817,37725770,"yes"
1203055818,38864171,"yes"
1203055818,40192658,"yes"
1203055818,32073845,"yes"
1203055818,39185264,"yes"
1203055818,40194500,"no_property"
1203055819,42444728,"yes"
1203055819,35154350,"yes"
1203055819,39873791,"yes"
1203055819,38864171,"yes"
1203055819,39313632,"yes"
1203055821,42009961,"yes"
1203055821,41944701,"yes"
1203055821,41925666,"yes"
1203055821,39312537,"yes"
1203055821,7344788,"yes"
1203055822,39301476,"yes"
1203055822,40678288,"yes"
1203055822,30286087,"yes"
1203055822,31651896,"yes"
1203055822,42480760,"yes"
1203055823,42480760,"yes"
1203055823,42444014,"yes"
1203055823,40193339,"yes"
1203055823,40270828,"yes"
1203055823,31651896,"yes"
1203055824,34630521,"yes"
1203055824,41260847,"yes"
1203055824,39751618,"no_property"
1203055824,41249769,"yes"
1203055824,38713068,"no_property"
1203055825,38674627,"yes"
1203055825,37665981,"yes"
1203055825,13396426,"yes"
1203055825,39301476,"yes"
1203055825,30286087,"yes"
1203055826,37725770,"yes"
1203055826,40416348,"yes"
1203055826,38864171,"yes"
1203055826,39714350,"yes"
1203055826,39696057,"yes"
1203055827,39557143,"yes"
1203055827,35154350,"yes"
1203055827,40192658,"yes"
1203055827,42444350,"yes"
1203055827,37725770,"yes"
1203055828,40193339,"yes"
1203055828,42128132,"yes"
1203055828,40270828,"yes"
1203055828,25864227,"yes"
1203055828,41842144,"yes"
1203055829,39696057,"yes"
1203055829,40862285,"yes"
1203055829,39873791,"yes"
1203055829,42009620,"yes"
1203055829,40260451,"yes"
1203055830,38674627,"yes"
1203055830,40678288,"ne_item"
1203055830,39560241,"yes"
1203055830,39955691,"yes"
1203055830,40193339,"ne_item"
1203055831,39557143,"yes"
1203055831,40192658,"yes"
1203055831,40416348,"yes"
1203055831,40862285,"yes"
1203055831,35371189,"yes"
1203055832,39557143,"yes"
1203055832,35154350,"yes"
1203055832,40192658,"yes"
1203055832,42444350,"yes"
1203055832,37725770,"yes"
1203055833,42009961,"yes"
1203055833,41949979,"yes"
1203055833,41875181,"no_property"
1203055833,41944701,"nw_item"
1203055833,36401048,"yes"
1203055834,42009620,"yes"
1203055834,41949979,"yes"
1203055834,38012668,"yes"
1203055834,41875181,"yes"
1203055834,42009961,"yes"
1203055835,40270828,"no_item"
1203055835,42128132,"nw_item"
1203055835,35371189,"nw_item"
1203055835,25864227,"nw_item"
1203055835,40416348,"nw_item"
1203055876,39557143,"yes"
1203055876,40192658,"ne_item"
1203055876,40416348,"ne_item"
1203055876,40862285,"yes"
1203055876,35371189,"ne_item"
1203055877,42480760,"yes"
1203055877,42444014,"yes"
1203055877,39714350,"yes"
1203055877,39873613,"yes"
1203055877,41842144,"yes"
1203055878,13396426,"yes"
1203055878,40678288,"yes"
1203055878,42414846,"yes"
1203055878,39538622,"yes"
1203055878,39955691,"yes"
1203055878,40240571,"yes"
1203055879,38674627,"no_property"
1203055879,13396426,"no_property"
1203055879,39301476,"no_item"
1203055879,31651896,"yes"
1203055879,41842144,"no_property"
1203055880,39869503,"yes"
1203055880,35371189,"yes"
1203055880,32073845,"yes"
1203055880,25864227,"yes"
1203055880,40192658,"yes"
1203055881,42009961,"yes"
1203055881,41949979,"yes"
1203055881,41875181,"yes"
1203055881,41944701,"yes"
1203055881,36401048,"yes"
1203055882,31683203,"yes"
1203055882,40260451,"yes"
1203055882,42009620,"yes"
1203055882,38012668,"yes"
1203055882,41944701,"yes"
1203055883,39696057,"yes"
1203055883,40005205,"yes"
1203055883,42444184,"yes"
1203055883,39185264,"yes"
1203055883,42009620,"yes"
1203055884,42444728,"yes"
1203055884,35154350,"yes"
1203055884,39873791,"yes"
1203055884,38864171,"yes"
1203055884,39313632,"yes"
1203055885,39301476,"yes"
1203055885,40678288,"yes"
1203055885,30286087,"yes"
1203055885,31651896,"yes"
1203055885,42480760,"yes"
1203055886,39696057,"ne_item"
1203055886,40862285,"yes"
1203055886,39873791,"ne_item"
1203055886,42009620,"yes"
1203055886,40260451,"yes"
1203055887,39557143,"yes"
1203055887,40192658,"yes"
1203055887,40416348,"yes"
1203055887,40862285,"no_item"
1203055887,35371189,"no_property"
1203055888,42480760,"yes"
1203055888,42444014,"yes"
1203055888,39714350,"no_item"
1203055888,39873613,"no_item"
1203055888,41842144,"no_item"
1203055889,42444728,"yes"
1203055889,35154350,"yes"
1203055889,39873791,"yes"
1203055889,38864171,"yes"
1203055889,39313632,"yes"
1203055890,40005205,"no_property"
1203055890,31683203,"yes"
1203055890,40260451,"yes"
1203055890,41949979,"yes"
1203055890,38012668,"yes"
1203055891,40005205,"yes"
1203055891,31683203,"yes"
1203055891,40260451,"yes"
1203055891,41949979,"yes"
1203055891,7344788,"yes"
1203055892,13396426,"ne_item"
1203055892,40678288,"yes"
1203055892,42414846,"yes"
1203055892,39538622,"yes"
1203055892,39955691,"yes"
1203055892,40240571,"yes"
1203055893,34630521,"yes"
1203055893,41260847,"yes"
1203055893,39751618,"yes"
1203055893,41249769,"yes"
1203055893,40621591,"yes"
1203055894,42480760,"yes"
1203055894,42444014,"yes"
1203055894,39714350,"yes"
1203055894,39873613,"yes"
1203055894,41842144,"yes"
1203055895,34630521,"no_property"
1203055895,41260847,"yes"
1203055895,39751618,"no_property"
1203055895,41249769,"yes"
1203055895,38713068,"no_property"
1203055896,13396426,"yes"
1203055896,40678288,"yes"
1203055896,42414846,"yes"
1203055896,39538622,"yes"
1203055896,39955691,"yes"
1203055896,40240571,"yes"
1203055897,38674627,"yes"
1203055897,37665981,"yes"
1203055897,13396426,"yes"
1203055897,39301476,"yes"
1203055897,30286087,"yes"
1203055898,31683203,"yes"
1203055898,42009620,"no_item"
1203055898,40260451,"yes"
1203055898,38012668,"yes"
1203055898,41944701,"ne_item"
1203055899,39873613,"yes"
1203055899,42444350,"yes"
1203055899,37725770,"yes"
1203055899,32073845,"yes"
1203055899,42444184,"yes"
1203055900,39557143,"yes"
1203055900,37163580,"yes"
1203055900,35154350,"yes"
1203055900,25864227,"yes"
1203055900,39714350,"yes"
1203055901,34630521,"no_property"
1203055901,41260847,"yes"
1203055901,39751618,"no_property"
1203055901,41249769,"yes"
1203055901,38713068,"no_property"
1203055902,38845985,"yes"
1203055902,34630521,"yes"
1203055902,39751618,"yes"
1203055902,41249769,"yes"
1203055902,37665981,"yes"
1203055903,38845985,"yes"
1203055903,34630521,"yes"
1203055903,41260847,"yes"
1203055903,39751618,"yes"
1203055903,40263699,"yes"
1203055904,39696057,"yes"
1203055904,40005205,"yes"
1203055904,42444184,"yes"
1203055904,39185264,"no_property"
1203055904,42009620,"yes"
1203055905,38864171,"yes"
1203055905,40192658,"yes"
1203055905,32073845,"yes"
1203055905,39185264,"yes"
1203055905,40194500,"yes"
1203055906,39560241,"yes"
1203055906,13396426,"yes"
1203055906,39538622,"yes"
1203055906,40678288,"yes"
1203055906,30286087,"yes"
1203055907,40193339,"yes"
1203055907,42128132,"yes"
1203055907,40270828,"no_item"
1203055907,25864227,"yes"
1203055907,41842144,"yes"
1203055908,42480760,"yes"
1203055908,39955691,"yes"
1203055908,31651896,"yes"
1203055908,40270828,"no_item"
1203055908,40240571,"no_item"
1203055909,39557143,"yes"
1203055909,37163580,"no_property"
1203055909,35154350,"yes"
1203055909,25864227,"no_property"
1203055909,39714350,"no_property"
1203055910,40240571,"yes"
1203055910,42128132,"yes"
1203055910,42444728,"yes"
1203055910,37163580,"yes"
1203055910,40862285,"yes"
1203055911,40621591,"yes"
1203055911,38713068,"yes"
1203055911,40263699,"yes"
1203055911,37665981,"yes"
1203055911,41393349,"yes"
1203055912,38674627,"yes"
1203055912,13396426,"no_property"
1203055912,39301476,"yes"
1203055912,31651896,"yes"
1203055912,41842144,"yes"
1203055913,40416348,"yes"
1203055913,40194500,"yes"
1203055913,42444350,"yes"
1203055913,39873613,"yes"
1203055913,41875181,"yes"
1203055914,39557143,"yes"
1203055914,35154350,"yes"
1203055914,35371189,"yes"
1203055914,39185264,"yes"
1203055914,40194500,"yes"
1203055915,42444350,"no_property"
1203055915,39696057,"yes"
1203055915,39873791,"yes"
1203055915,40194500,"yes"
1203055915,39313632,"yes"
1203055916,38845985,"yes"
1203055916,34630521,"yes"
1203055916,41260847,"yes"
1203055916,39751618,"yes"
1203055916,40263699,"yes"
1203055917,39557143,"yes"
1203055917,37163580,"yes"
1203055917,35154350,"yes"
1203055917,25864227,"yes"
1203055917,39714350,"yes"
1203055919,39557143,"yes"
1203055919,37163580,"yes"
1203055919,35154350,"yes"
1203055919,25864227,"no"
1203055919,39714350,"yes"
1203055920,39301476,"no_item"
1203055920,40678288,"yes"
1203055920,30286087,"yes"
1203055920,31651896,"yes"
1203055920,42480760,"yes"
1203055921,40621591,"yes"
1203055921,32655193,"yes"
1203055921,40263699,"no"
1203055921,38713068,"no"
1203055921,41393349,"yes"
1203055922,39301476,"yes"
1203055922,40678288,"yes"
1203055922,30286087,"no_item"
1203055922,31651896,"yes"
1203055922,42480760,"yes"
1203055923,38845985,"yes"
1203055923,34630521,"yes"
1203055923,41260847,"yes"
1203055923,39751618,"yes"
1203055923,40263699,"yes"
1203055924,34630521,"yes"
1203055924,41260847,"yes"
1203055924,39751618,"yes"
1203055924,41249769,"yes"
1203055924,40621591,"yes"
1203055925,37665981,"yes"
1203055925,38674627,"yes"
1203055925,38713068,"yes"
1203055925,41393349,"yes"
1203055925,39873613,"yes"
1203055926,42444350,"yes"
1203055926,39696057,"yes"
1203055926,39873791,"yes"
1203055926,40194500,"yes"
1203055926,39313632,"yes"
1203055927,40270828,"yes"
1203055927,42128132,"yes"
1203055927,35371189,"yes"
1203055927,25864227,"yes"
1203055927,40416348,"yes"
1203055928,40240571,"yes"
1203055928,41842144,"yes"
1203055928,30286087,"yes"
1203055928,37163580,"yes"
1203055928,42444728,"yes"
1203055929,42009961,"yes"
1203055929,41875181,"yes"
1203055929,38012668,"yes"
1203055929,39881364,"yes"
1203055929,42443643,"yes"
1203055930,38674627,"no"
1203055930,13396426,"no"
1203055930,39301476,"yes"
1203055930,31651896,"yes"
1203055930,41842144,"no"
1203055931,40270828,"yes"
1203055931,42128132,"yes"
1203055931,35371189,"yes"
1203055931,25864227,"yes"
1203055931,40416348,"yes"
1203055932,39869503,"yes"
1203055932,35371189,"no"
1203055932,32073845,"no"
1203055932,25864227,"no"
1203055932,40192658,"yes"
1203055933,38864171,"yes"
1203055933,40192658,"yes"
1203055933,32073845,"yes"
1203055933,39185264,"yes"
1203055933,40194500,"yes"
1203055934,39557143,"yes"
1203055934,35154350,"yes"
1203055934,35371189,"yes"
1203055934,39185264,"yes"
1203055934,40194500,"yes"
1203055935,34630521,"yes"
1203055935,41260847,"yes"
1203055935,39751618,"no_property"
1203055935,41249769,"yes"
1203055935,38713068,"no_property"
1203055936,40005205,"yes"
1203055936,31683203,"yes"
1203055936,40260451,"yes"
1203055936,41949979,"yes"
1203055936,38012668,"yes"
1203055937,39869503,"no_item"
1203055937,35371189,"no"
1203055937,32073845,"no_property"
1203055937,25864227,"no_property"
1203055937,40192658,"yes"
1203055938,42009620,"yes"
1203055938,41949979,"no"
1203055938,42009961,"yes"
1203055938,38012668,"no_property"
1203055938,41875181,"no_property"
1203055939,42009961,"yes"
1203055939,41875181,"yes"
1203055939,38012668,"yes"
1203055939,39881364,"yes"
1203055939,42443643,"yes"
1203055940,42444350,"yes"
1203055940,39696057,"yes"
1203055940,39873791,"yes"
1203055940,40194500,"yes"
1203055940,39313632,"yes"
1203055941,39301476,"yes"
1203055941,40678288,"no_property"
1203055941,30286087,"no_property"
1203055941,31651896,"yes"
1203055941,42480760,"yes"
1203055942,39873613,"yes"
1203055942,42444350,"no_item"
1203055942,37725770,"yes"
1203055942,32073845,"yes"
1203055942,42444184,"yes"
1203055943,42480760,"yes"
1203055943,42444014,"yes"
1203055943,39714350,"no_property"
1203055943,39873613,"no_property"
1203055943,41842144,"yes"
1203055944,40416348,"yes"
1203055944,40194500,"yes"
1203055944,42444350,"yes"
1203055944,39873613,"yes"
1203055944,41875181,"yes"
1203055945,42009961,"yes"
1203055945,41949979,"no"
1203055945,41875181,"no_property"
1203055945,41944701,"no_item"
1203055945,36401048,"no_property"
1203055946,40416348,"yes"
1203055946,40194500,"yes"
1203055946,42444350,"yes"
1203055946,39873613,"yes"
1203055946,41875181,"yes"
1203055948,41260847,"yes"
1203055948,41249769,"yes"
1203055948,40621591,"no_property"
1203055948,41393349,"yes"
1203055948,40263699,"yes"
1203055949,39869503,"yes"
1203055949,35371189,"yes"
1203055949,32073845,"yes"
1203055949,25864227,"yes"
1203055949,40192658,"yes"
1203055950,37665981,"yes"
1203055950,38674627,"yes"
1203055950,38713068,"yes"
1203055950,41393349,"yes"
1203055950,39873613,"yes"
1203055951,40621591,"yes"
1203055951,38713068,"no_property"
1203055951,40263699,"yes"
1203055951,37665981,"yes"
1203055951,41393349,"yes"
1203055952,42009961,"yes"
1203055952,41944701,"yes"
1203055952,41925666,"yes"
1203055952,39312537,"yes"
1203055952,7344788,"yes"
1203055953,39560241,"yes"
1203055953,13396426,"no_property"
1203055953,39538622,"yes"
1203055953,40678288,"no_property"
1203055953,30286087,"no_property"
1203055954,42444350,"yes"
1203055954,39696057,"yes"
1203055954,39873791,"yes"
1203055954,40194500,"yes"
1203055954,39313632,"yes"
1203055955,39869503,"yes"
1203055955,35371189,"yes"
1203055955,32073845,"yes"
1203055955,25864227,"yes"
1203055955,40192658,"yes"
1203055956,40193339,"no_item"
1203055956,42128132,"yes"
1203055956,40270828,"no_item"
1203055956,25864227,"nw_item"
1203055956,41842144,"no_item"
1203055957,39560241,"yes"
1203055957,39301476,"yes"
1203055957,39538622,"yes"
1203055957,39312537,"yes"
1203055957,42444014,"no"
1203055958,34630521,"yes"
1203055958,41260847,"yes"
1203055958,39751618,"no_property"
1203055958,41249769,"yes"
1203055958,40621591,"no_property"
1203055959,40005205,"yes"
1203055959,31683203,"yes"
1203055959,40260451,"yes"
1203055959,41949979,"yes"
1203055959,38012668,"yes"
1203055960,40621591,"no_property"
1203055960,38713068,"yes"
1203055960,40263699,"yes"
1203055960,37665981,"yes"
1203055960,41393349,"yes"
1203055961,40193339,"yes"
1203055961,42128132,"no"
1203055961,37163580,"no_property"
1203055961,39313632,"no_property"
1203055961,32073845,"no_property"
1203055962,39873613,"yes"
1203055962,42444350,"yes"
1203055962,37725770,"yes"
1203055962,32073845,"yes"
1203055962,42444184,"yes"
1203055963,42480760,"yes"
1203055963,42444014,"yes"
1203055963,40193339,"yes"
1203055963,40270828,"yes"
1203055963,31651896,"yes"
1203055964,39560241,"yes"
1203055964,39301476,"no"
1203055964,39538622,"no_property"
1203055964,39312537,"no_property"
1203055964,42444014,"no_item"
1203055965,31683203,"yes"
1203055965,42009620,"yes"
1203055965,40260451,"yes"
1203055965,38012668,"yes"
1203055965,41944701,"yes"
1203055966,38864171,"yes"
1203055966,37725770,"no_property"
1203055966,40862285,"no_property"
1203055966,42444184,"no_property"
1203055966,39185264,"no"
1203055967,38674627,"yes"
1203055967,37665981,"yes"
1203055967,13396426,"yes"
1203055967,39301476,"yes"
1203055967,30286087,"yes"
1203055968,42009961,"yes"
1203055968,41944701,"yes"
1203055968,41925666,"yes"
1203055968,39312537,"yes"
1203055968,7344788,"yes"
1203055969,38674627,"yes"
1203055969,13396426,"yes"
1203055969,39301476,"yes"
1203055969,31651896,"yes"
1203055969,41842144,"yes"
1203055970,42480760,"yes"
1203055970,42444014,"yes"
1203055970,39714350,"yes"
1203055970,39873613,"yes"
1203055970,41842144,"yes"
1203055971,39560241,"yes"
1203055971,39714350,"yes"
1203055971,42414846,"yes"
1203055971,39538622,"yes"
1203055971,42444014,"yes"
1203055971,39955691,"yes"
1203055972,39560241,"yes"
1203055972,39301476,"yes"
1203055972,39538622,"yes"
1203055972,39312537,"yes"
1203055972,42444014,"yes"
1203055973,42009961,"yes"
1203055973,41875181,"no_property"
1203055973,38012668,"no_property"
1203055973,39881364,"yes"
1203055973,42443643,"no_property"
1203055974,39696057,"yes"
1203055974,40862285,"yes"
1203055974,39873791,"yes"
1203055974,42009620,"yes"
1203055974,40260451,"yes"
1203055975,42009620,"yes"
1203055975,41949979,"yes"
1203055975,38012668,"yes"
1203055975,41875181,"yes"
1203055975,42009961,"yes"
1203055976,39696057,"yes"
1203055976,40862285,"no_property"
1203055976,39873791,"no_property"
1203055976,42009620,"yes"
1203055976,40260451,"yes"
1203055977,42480760,"yes"
1203055977,42444014,"yes"
1203055977,40193339,"yes"
1203055977,40270828,"yes"
1203055977,31651896,"yes"
1203056027,39696057,"yes"
1203056027,40005205,"yes"
1203056027,42444184,"no_property"
1203056027,39185264,"yes"
1203056027,42009620,"yes"
1203056028,39869503,"no_item"
1203056028,35371189,"yes"
1203056028,32073845,"yes"
1203056028,25864227,"yes"
1203056028,40192658,"yes"
1203056029,37725770,"yes"
1203056029,40416348,"yes"
1203056029,38864171,"yes"
1203056029,39714350,"no_property"
1203056029,39696057,"yes"
1203056030,37725770,"yes"
1203056030,40416348,"yes"
1203056030,38864171,"yes"
1203056030,39714350,"yes"
1203056030,39696057,"yes"
1203056031,39557143,"yes"
1203056031,37163580,"yes"
1203056031,35154350,"yes"
1203056031,25864227,"yes"
1203056031,39714350,"yes"
1203056032,38674627,"yes"
1203056032,40678288,"yes"
1203056032,39560241,"yes"
1203056032,39955691,"yes"
1203056032,40193339,"yes"
1203056033,42444350,"yes"
1203056033,39696057,"yes"
1203056033,39873791,"yes"
1203056033,40194500,"yes"
1203056033,39313632,"yes"
1203056034,37725770,"no"
1203056034,40416348,"yes"
1203056034,38864171,"yes"
1203056034,39714350,"no"
1203056034,39696057,"yes"
1203056035,39557143,"yes"
1203056035,37163580,"yes"
1203056035,35154350,"yes"
1203056035,25864227,"yes"
1203056035,39714350,"yes"
1203056036,38864171,"yes"
1203056036,40192658,"yes"
1203056036,32073845,"yes"
1203056036,39185264,"yes"
1203056036,40194500,"yes"
1203056037,20756312,"yes"
1203056037,29562263,"yes"
1203056037,29848248,"yes"
1203056037,20780216,"yes"
1203056037,34981428,"yes"
1203056038,42219546,"yes"
1203056038,34394876,"yes"
1203056038,41962292,"yes"
1203056038,34118863,"yes"
1203056038,40741205,"yes"
1203056039,38544345,"yes"
1203056039,40192040,"yes"
1203056039,38593809,"yes"
1203056039,40271009,"yes"
1203056039,41125510,"yes"
1203056040,42219546,"yes"
1203056040,34394876,"yes"
1203056040,41962292,"yes"
1203056040,34118863,"yes"
1203056040,40741205,"yes"
1203056041,42405694,"yes"
1203056041,42432569,"yes"
1203056041,38163427,"yes"
1203056041,42480680,"yes"
1203056041,35623039,"yes"
1203056042,22204662,"yes"
1203056042,35918936,"yes"
1203056042,20496323,"yes"
1203056042,36401048,"yes"
1203056042,35633777,"yes"
1203056043,40946130,"yes"
1203056043,28375885,"yes"
1203056043,20479412,"yes"
1203056043,41461381,"yes"
1203056043,40192614,"yes"
1203056044,39740841,"yes"
1203056044,32655193,"yes"
1203056044,40193137,"yes"
1203056044,28375885,"yes"
1203056044,42443849,"no_item"
1203056045,40271009,"yes"
1203056045,38163427,"yes"
1203056045,42405694,"yes"
1203056045,39871026,"no_item"
1203056045,38937119,"yes"
1203056046,39881364,"yes"
1203056046,39740841,"yes"
1203056046,32655193,"yes"
1203056046,41925666,"yes"
1203056046,7344788,"yes"
1203056047,39881364,"yes"
1203056047,39740841,"yes"
1203056047,32655193,"yes"
1203056047,41925666,"yes"
1203056047,7344788,"yes"
1203056048,42404850,"yes"
1203056048,38937119,"yes"
1203056048,41125510,"yes"
1203056048,29562994,"yes"
1203056048,35623039,"yes"
1203056049,39312537,"yes"
1203056049,40192040,"yes"
1203056049,40271009,"yes"
1203056049,42102452,"yes"
1203056049,42747848,"yes"
1203056050,34981428,"yes"
1203056050,29562423,"yes"
1203056050,38637143,"yes"
1203056050,38427455,"yes"
1203056050,41374691,"yes"
1203056051,34981428,"yes"
1203056051,29562423,"yes"
1203056051,38637143,"yes"
1203056051,38427455,"yes"
1203056051,41374691,"yes"
1203056052,42404850,"yes"
1203056052,41816645,"yes"
1203056052,38163427,"yes"
1203056052,40549544,"yes"
1203056052,38937119,"yes"
1203056053,42747848,"yes"
1203056053,42480680,"yes"
1203056053,29562994,"yes"
1203056053,35918747,"yes"
1203056053,40549544,"yes"
1203056054,35918747,"yes"
1203056054,20756312,"yes"
1203056054,29655402,"yes"
1203056054,29562263,"yes"
1203056054,35633731,"yes"
1203056055,39312537,"yes"
1203056055,40192040,"yes"
1203056055,40271009,"yes"
1203056055,42102452,"yes"
1203056055,42747848,"yes"
1203056056,42405694,"yes"
1203056056,42432569,"yes"
1203056056,42404850,"no_property"
1203056056,41816645,"yes"
1203056056,42102452,"no"
1203056057,40271009,"yes"
1203056057,38163427,"yes"
1203056057,42405694,"yes"
1203056057,39871026,"yes"
1203056057,38937119,"yes"
1203056058,20756312,"yes"
1203056058,29562263,"yes"
1203056058,35633731,"yes"
1203056058,29655402,"yes"
1203056058,39611530,"yes"
1203056060,41962292,"yes"
1203056060,34394876,"yes"
1203056060,35633777,"yes"
1203056060,38427455,"no_property"
1203056060,40335604,"no_property"
1203056061,22204662,"yes"
1203056061,38637143,"no_property"
1203056061,20496323,"yes"
1203056061,29848248,"yes"
1203056061,42219546,"yes"
1203056062,20756312,"yes"
1203056062,29562263,"yes"
1203056062,35633731,"yes"
1203056062,29655402,"yes"
1203056062,39611530,"yes"
1203056063,22204662,"yes"
1203056063,29848248,"yes"
1203056063,20780216,"yes"
1203056063,38637143,"no_property"
1203056063,40934170,"yes"
1203056064,42405694,"yes"
1203056064,42432569,"yes"
1203056064,42404850,"yes"
1203056064,41816645,"yes"
1203056064,42102452,"yes"
1203056065,39740841,"yes"
1203056065,32655193,"yes"
1203056065,40193137,"yes"
1203056065,28375885,"yes"
1203056065,42443849,"yes"
1203056066,40271009,"yes"
1203056066,38163427,"yes"
1203056066,42405694,"yes"
1203056066,39871026,"yes"
1203056066,38937119,"yes"
1203056067,42432569,"yes"
1203056067,39871026,"no_property"
1203056067,29562994,"yes"
1203056067,41125510,"yes"
1203056067,40549544,"yes"
1203056068,39881364,"yes"
1203056068,39740841,"yes"
1203056068,42414846,"yes"
1203056068,42023252,"yes"
1203056068,41723335,"yes"
1203056069,30485469,"yes"
1203056069,42219546,"yes"
1203056069,35918936,"yes"
1203056069,34394876,"yes"
1203056069,41374691,"yes"
1203056070,42432569,"yes"
1203056070,42404850,"yes"
1203056070,41816645,"yes"
1203056070,29562994,"yes"
1203056070,41125510,"yes"
1203056071,42023252,"yes"
1203056071,38544345,"yes"
1203056071,38593809,"yes"
1203056071,42405694,"yes"
1203056071,39871026,"yes"
1203056072,42432569,"yes"
1203056072,39871026,"no_item"
1203056072,29562994,"yes"
1203056072,41125510,"yes"
1203056072,40549544,"yes"
1203056073,42405694,"yes"
1203056073,42432569,"yes"
1203056073,42404850,"yes"
1203056073,41816645,"yes"
1203056073,42102452,"yes"
1203056074,39740841,"yes"
1203056074,32655193,"yes"
1203056074,40193137,"yes"
1203056074,28375885,"yes"
1203056074,42443849,"yes"
1203056075,40946130,"yes"
1203056075,20479412,"yes"
1203056075,40192614,"yes"
1203056075,42023252,"yes"
1203056075,42102452,"yes"
1203056076,39611530,"yes"
1203056076,29562340,"yes"
1203056076,29572283,"yes"
1203056076,20496323,"yes"
1203056076,30485469,"yes"
1203056077,20756312,"yes"
1203056077,29562263,"yes"
1203056077,35633731,"yes"
1203056077,29655402,"yes"
1203056077,39611530,"yes"
1203056078,35918747,"yes"
1203056078,20756312,"yes"
1203056078,29655402,"yes"
1203056078,29562263,"yes"
1203056078,35633731,"yes"
1203056079,39740807,"yes"
1203056079,40946130,"yes"
1203056079,40163126,"yes"
1203056079,41461381,"yes"
1203056079,41723335,"yes"
1203056080,35918936,"yes"
1203056080,34981428,"yes"
1203056080,29562423,"yes"
1203056080,38637143,"yes"
1203056080,41962292,"yes"
1203056081,42432569,"yes"
1203056081,39871026,"yes"
1203056081,29562994,"yes"
1203056081,41125510,"yes"
1203056081,40549544,"yes"
1203056082,39881364,"yes"
1203056082,39740841,"yes"
1203056082,42414846,"yes"
1203056082,42023252,"yes"
1203056082,41723335,"yes"
1203056083,35918747,"yes"
1203056083,20756312,"yes"
1203056083,29655402,"yes"
1203056083,29562263,"yes"
1203056083,35633731,"yes"
1203056084,39881364,"yes"
1203056084,39740841,"yes"
1203056084,32655193,"yes"
1203056084,41925666,"no"
1203056084,7344788,"no"
1203056085,35918747,"yes"
1203056085,20756312,"yes"
1203056085,29655402,"yes"
1203056085,29562263,"yes"
1203056085,35633731,"yes"
1203056086,42023252,"yes"
1203056086,38544345,"yes"
1203056086,38593809,"yes"
1203056086,42405694,"yes"
1203056086,39871026,"no_item"
1203056087,42443643,"yes"
1203056087,28375885,"yes"
1203056087,41723335,"yes"
1203056087,40193137,"yes"
1203056087,42443849,"yes"
1203056088,40946130,"yes"
1203056088,20479412,"yes"
1203056088,40192614,"yes"
1203056088,42023252,"yes"
1203056088,42102452,"yes"
1203056089,42443643,"yes"
1203056089,28375885,"yes"
1203056089,41723335,"yes"
1203056089,40193137,"yes"
1203056089,42443849,"yes"
1203056090,22204662,"yes"
1203056090,30485469,"no"
1203056090,35918936,"yes"
1203056090,34394876,"yes"
1203056090,20316730,"yes"
1203056091,42403286,"yes"
1203056091,42480680,"yes"
1203056091,35633731,"yes"
1203056091,29572283,"yes"
1203056091,20780216,"yes"
1203056092,38544345,"yes"
1203056092,40192040,"yes"
1203056092,38593809,"yes"
1203056092,40271009,"yes"
1203056092,41125510,"yes"
1203056093,39611530,"yes"
1203056093,29562340,"yes"
1203056093,20496323,"yes"
1203056093,29848248,"yes"
1203056093,29562423,"yes"
1203056094,39881364,"yes"
1203056094,39740841,"yes"
1203056094,32655193,"yes"
1203056094,41925666,"yes"
1203056094,7344788,"yes"
1203056095,39740841,"yes"
1203056095,32655193,"yes"
1203056095,41925666,"yes"
1203056095,42443643,"yes"
1203056095,42414846,"yes"
1203056096,42404850,"yes"
1203056096,41816645,"yes"
1203056096,38163427,"yes"
1203056096,40549544,"yes"
1203056096,38937119,"yes"
1203056097,35918747,"yes"
1203056097,20756312,"yes"
